Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
0,1,1,0,19,5,12,4,11.2,Graduate
0,1,1,0,18,5,16.2,5,16,Graduate
0,1,1,0,28,7,10.28571429,5,10.6,Dropout
0,1,1,0,18,0,0,0,0,Enrolled
0,1,1,1,20,6,13.57142857,6,13.16666667,Graduate
0,1,1,0,18,6,14.28571429,6,14.85714286,Graduate
0,1,1,0,19,5,10.2,4,10.5,Graduate
1,1,1,0,24,2,10.25,2,10.25,Dropout
0,1,1,0,21,0,0,0,0,Dropout
0,1,1,1,20,6,14.83333333,6,14.83333333,Graduate
0,1,1,0,21,5,13.625,5,12.6,Graduate
1,1,1,0,24,7,12.27142857,7,13.65714286,Graduate
0,1,1,0,27,0,0,0,0,Dropout
1,0,1,0,19,4,12.5,5,10.5,Enrolled
0,1,1,0,39,9,13.22222222,7,13.14285714,Graduate
0,1,1,0,25,2,15,2,11.5,Dropout
0,0,1,0,18,0,0,0,0,Dropout
0,1,1,0,19,12,13.16666667,12,13,Graduate
0,1,1,1,21,5,13.83333333,4,14,Graduate
0,1,1,0,27,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Enrolled
0,1,1,0,18,7,13.15428571,7,13.15428571,Enrolled
0,1,1,0,27,9,12.33333333,6,13.16666667,Dropout
1,1,1,0,18,6,13,5,11.8,Dropout
0,1,1,0,19,2,11.5,5,11.4,Enrolled
0,1,1,0,19,3,13.25,1,12,Dropout
0,1,1,0,22,3,13.33333333,3,12.75,Enrolled
0,1,0,0,18,6,13.5,6,12.16666667,Graduate
0,1,0,1,18,6,12.66666667,5,12.8,Graduate
0,1,0,0,23,11,15.09090909,6,14.5,Dropout
1,0,1,0,20,0,0,0,0,Dropout
0,1,1,0,18,6,13.16666667,6,12.66666667,Graduate
0,1,1,0,18,6,12.83333333,6,12.83333333,Graduate
0,1,1,0,18,5,11.8,3,12,Enrolled
0,1,1,0,20,6,11.83333333,6,12.16666667,Graduate
0,1,1,0,20,5,12.8,3,12.75,Graduate
0,1,1,0,21,5,11.8,5,11,Dropout
0,1,1,0,22,0,0,0,0,Enrolled
0,1,1,0,20,5,15.8,5,14.57142857,Dropout
1,1,1,0,19,0,0,0,0,Enrolled
0,1,1,0,19,2,12.5,3,11.6,Enrolled
0,1,1,0,20,6,14.66666667,6,13.85714286,Graduate
0,1,1,0,19,4,12.5,2,12,Dropout
0,1,1,0,19,3,12,2,10.5,Dropout
1,1,1,0,24,7,13.14285714,6,11.83333333,Enrolled
1,1,1,0,18,3,12.66666667,4,11.14285714,Dropout
0,0,1,1,18,5,15,5,14.2,Enrolled
1,1,0,0,18,5,13.6,5,11.8,Dropout
0,1,0,0,18,6,12.5,6,13.83333333,Graduate
0,1,0,1,21,6,13.33333333,6,13.5,Graduate
0,1,0,0,18,4,12.25,5,11,Dropout
0,1,0,1,18,7,15.10142857,8,16.09375,Graduate
0,1,0,1,18,6,13.16666667,6,16,Graduate
0,1,0,0,23,4,11,0,0,Dropout
0,1,0,0,21,3,11.66666667,4,11.75,Graduate
0,1,0,0,20,1,10,1,13,Enrolled
0,1,0,0,26,7,11.57142857,2,11,Dropout
0,1,0,1,18,6,12.16666667,5,11.2,Enrolled
0,1,0,0,18,0,0,0,0,Dropout
0,0,0,1,19,6,13.83333333,6,14.28571429,Graduate
0,1,0,1,20,6,12.35714286,7,13,Graduate
1,0,0,0,19,6,12.16666667,2,10.33333333,Dropout
1,1,0,0,21,3,12,2,12.5,Enrolled
0,1,0,0,33,9,12.41666667,7,13,Graduate
0,1,0,0,18,4,12.75,4,12.75,Graduate
0,1,0,0,21,18,14.93333333,18,14.93333333,Graduate
0,1,0,0,19,6,13,6,11.66666667,Graduate
1,0,0,0,33,7,12.85714286,6,12.66666667,Enrolled
0,1,0,0,18,7,14.455,8,13.91,Graduate
0,1,0,1,18,6,14,6,13.28571429,Graduate
0,1,0,1,20,6,13.5,6,12.66666667,Graduate
0,0,0,0,20,0,0,0,0,Dropout
0,1,0,1,20,6,11.66666667,5,14,Graduate
0,1,0,1,19,4,12,5,13.33333333,Graduate
0,1,0,1,19,6,11.71428571,6,11.83333333,Graduate
0,1,0,0,21,6,12.66666667,6,12.42857143,Graduate
0,1,0,0,26,3,11.75,4,12.8,Enrolled
0,1,0,0,21,0,0,0,0,Dropout
0,1,0,0,18,7,12.32857143,7,12.32857143,Graduate
0,1,0,0,27,6,11.66666667,1,10,Dropout
0,1,0,1,20,12,13.25,11,12.72727273,Graduate
0,1,0,0,21,5,11.83333333,4,13.25,Enrolled
0,1,0,1,18,7,13.3,8,15.125,Graduate
0,1,0,0,20,6,12.55555556,5,11.8,Enrolled
0,1,0,0,18,6,12.83333333,6,12.16666667,Graduate
0,1,0,1,20,6,12.83333333,6,12.83333333,Graduate
0,1,0,1,19,3,12.66666667,3,13,Graduate
0,1,0,0,20,6,13.27142857,7,14.47142857,Graduate
0,1,0,1,20,5,12.4,5,12.83333333,Graduate
0,1,0,0,20,2,14.5,4,11.25,Enrolled
1,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,18,6,14.28571429,6,13.25,Graduate
0,1,0,0,18,3,12.33333333,5,12.6,Graduate
0,1,0,1,19,6,12.58333333,7,12.67142857,Graduate
0,1,0,0,19,6,13.73166667,7,13.77142857,Dropout
0,1,1,0,43,6,12.875,5,12.14285714,Enrolled
0,1,1,0,47,8,14.625,5,13.4,Dropout
0,0,1,0,23,0,0,0,0,Dropout
1,1,0,1,19,6,12.66666667,6,12.66666667,Graduate
0,1,0,0,20,6,12.49166667,6,12.49166667,Graduate
0,1,0,1,19,12,13.66666667,11,14.16666667,Graduate
0,1,0,0,19,6,16,6,14.5,Graduate
0,1,0,0,19,6,14.14285714,6,13,Graduate
1,1,0,1,39,6,11.83333333,4,13.75,Graduate
0,1,0,1,20,6,12.66666667,6,13,Graduate
0,1,0,0,21,6,12.5,6,12.66666667,Graduate
1,0,0,0,22,9,10.88888889,4,11.25,Graduate
0,1,0,0,19,1,13,0,0,Dropout
0,1,0,0,22,6,15.16666667,6,16,Graduate
0,1,0,1,19,6,12.66666667,6,12,Graduate
1,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,26,5,12,5,10.2,Enrolled
0,0,1,0,36,0,0,0,0,Dropout
1,1,1,1,20,0,0,0,0,Graduate
0,1,1,0,30,2,11,4,11.5,Dropout
0,1,1,0,24,6,15.71428571,6,15.9,Dropout
0,1,1,0,26,11,10.81818182,11,11.63636364,Dropout
0,0,1,0,19,1,12,0,0,Dropout
0,1,1,0,34,5,12.6,4,11.25,Graduate
0,1,1,0,33,1,13,3,14,Enrolled
0,1,1,0,19,5,11.6,4,10.75,Graduate
1,0,1,0,26,1,10,1,11,Dropout
0,1,1,0,29,1,14,0,0,Dropout
0,1,1,1,19,5,12.6,2,12.5,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,0,1,0,29,2,11.33333333,1,12,Dropout
0,1,1,0,21,6,12.66666667,5,11.4,Graduate
0,1,1,0,19,5,10.8,2,10.5,Enrolled
0,1,1,0,20,5,12.87857143,7,11.85625,Graduate
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,6,12.83333333,5,11.4,Enrolled
1,1,1,1,21,5,12.6,3,12.83333333,Enrolled
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,1,30,0,0,0,0,Dropout
0,1,1,0,19,6,14.16666667,6,14,Graduate
0,1,1,0,30,5,13.4,4,13.25,Dropout
0,1,1,1,22,5,11.2,4,11.25,Graduate
0,1,1,0,22,0,0,0,0,Graduate
1,0,1,0,19,6,12.66666667,5,11.8,Dropout
0,1,1,0,21,3,12.33333333,4,11.25,Dropout
0,1,1,0,21,4,12.25,5,12,Graduate
1,1,1,1,21,0,0,0,0,Dropout
0,1,1,0,27,3,10.75,3,10.33333333,Dropout
0,1,1,0,32,0,0,0,0,Dropout
1,0,1,0,40,0,0,0,0,Dropout
0,1,1,0,20,2,14.33333333,2,12.5,Enrolled
0,1,1,0,20,2,11.5,2,11.5,Dropout
0,1,1,0,18,0,0,0,0,Graduate
0,1,1,0,21,2,10.5,0,0,Dropout
0,1,1,0,18,6,13.5,0,0,Dropout
0,1,1,0,19,1,11,0,0,Enrolled
0,0,1,0,30,1,10,0,0,Dropout
0,1,1,0,29,0,0,0,0,Dropout
1,1,1,0,18,1,12,3,10.66666667,Dropout
0,1,1,1,18,4,12.25,5,12.2,Dropout
0,1,1,0,22,5,11.4,6,11.66666667,Dropout
0,0,1,0,27,0,0,0,0,Dropout
0,1,1,0,20,4,14.25,5,14,Graduate
0,1,1,0,42,11,14.45454545,10,14.2,Graduate
1,1,1,0,21,12,14.53846154,12,14.46153846,Graduate
0,1,1,0,23,6,12.73333333,7,11.95,Graduate
0,1,1,0,21,5,13.2,4,13.5,Dropout
0,1,1,0,19,0,0,0,0,Graduate
0,1,1,1,40,6,12.33333333,4,12.75,Dropout
0,1,1,0,22,5,11.2,7,11.25,Dropout
0,1,1,0,19,6,13.2,6,13.2,Graduate
0,1,1,1,24,5,11.83333333,4,14,Enrolled
0,1,1,0,21,5,11.33333333,2,11.5,Enrolled
0,1,1,0,18,5,13.6,5,14.6,Graduate
0,1,1,0,18,0,0,2,11.5,Dropout
0,1,1,0,24,5,12.85714286,5,13.66666667,Dropout
0,1,1,1,28,3,14.33333333,5,12.42857143,Enrolled
0,1,0,1,19,5,13.5,6,14,Graduate
0,1,0,0,28,6,14.42857143,4,15.6,Enrolled
0,1,0,0,18,0,0,0,0,Dropout
0,0,0,0,19,0,0,0,0,Graduate
0,1,0,1,19,8,12.82875,8,12.82875,Graduate
0,1,0,0,21,0,0,4,13.75,Graduate
1,1,0,0,18,0,0,0,0,Dropout
0,1,0,0,19,6,14.66666667,6,13.16666667,Graduate
0,1,0,0,19,7,13.93714286,7,13.93714286,Graduate
0,1,0,0,20,10,14.7,12,14.58333333,Graduate
0,1,0,0,18,6,11.66666667,5,12.2,Graduate
0,1,0,0,20,6,14.85,6,14.85,Graduate
0,1,0,0,26,1,12,0,0,Dropout
0,1,0,0,18,7,13.6875,8,15.62222222,Dropout
0,1,0,0,58,5,12.4,5,11.6,Graduate
0,1,0,0,18,7,13.398,8,13.5425,Graduate
0,1,0,0,20,5,11.8,4,12,Enrolled
0,1,0,0,20,0,0,0,0,Dropout
0,1,0,0,29,13,11.76923077,14,11.92857143,Graduate
1,0,0,0,27,0,0,0,0,Dropout
0,1,0,1,21,6,13.28571429,6,13,Graduate
0,1,0,1,20,6,11.66666667,6,11.16666667,Graduate
0,1,0,1,19,6,11.5,5,12.2,Graduate
0,1,0,1,22,6,13.08166667,6,13.15,Graduate
0,1,0,1,19,6,12.66666667,6,13,Graduate
1,0,0,0,19,3,11.33333333,0,0,Dropout
0,1,0,0,23,5,13.6,5,11.6,Enrolled
0,1,0,1,18,6,13.16666667,5,13.2,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,20,5,11.66666667,5,12.6,Graduate
0,1,0,1,19,6,13.5,6,13.42857143,Graduate
1,0,0,1,26,0,0,0,0,Dropout
0,1,0,1,18,6,13.16666667,6,14.14285714,Graduate
1,1,0,0,29,4,12.5,2,12.5,Dropout
0,0,0,0,20,6,13.375,6,13,Graduate
0,1,0,0,19,6,13.16666667,6,12.66666667,Graduate
0,1,0,0,23,4,13.4,2,13.5,Enrolled
0,1,0,0,25,3,13,3,11.66666667,Enrolled
0,1,0,0,18,7,13.15428571,7,13.15428571,Graduate
0,1,0,1,19,6,12.83333333,6,12.83333333,Graduate
0,1,0,0,18,7,12.14285714,7,13.14285714,Graduate
0,1,0,1,19,5,13.34,6,12.38571429,Enrolled
0,1,0,0,36,4,13,4,13.75,Dropout
0,1,1,1,20,3,12,3,11.66666667,Enrolled
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,18,5,11,0,0,Dropout
0,1,1,0,19,5,11.5,6,11.33333333,Enrolled
1,0,1,0,20,3,13.33333333,2,12.5,Dropout
0,1,1,0,18,7,14.59444444,8,13.472,Graduate
1,1,1,0,20,4,11,3,10.66666667,Dropout
1,0,1,0,24,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,18,1,12,2,12,Dropout
0,1,1,0,18,5,14,5,13.2,Graduate
0,1,1,0,18,6,13.57142857,5,11.8,Graduate
0,1,1,0,22,0,0,0,0,Dropout
0,1,1,0,19,6,14.25,6,13.85714286,Graduate
1,0,0,0,32,0,0,0,0,Dropout
0,1,0,1,21,0,0,0,0,Dropout
0,1,0,1,19,7,13.54285714,7,13.54285714,Graduate
0,1,0,1,39,9,13.11111111,7,11.71428571,Graduate
0,1,0,0,30,9,12.66666667,7,12.14285714,Graduate
0,1,0,0,18,4,10.75,2,10,Dropout
0,1,0,0,38,4,10.75,2,10,Dropout
0,1,0,0,20,6,13.66666667,6,13.33333333,Graduate
0,1,0,0,55,6,13.83333333,6,12.83333333,Graduate
0,1,0,0,53,17,13.17647059,16,13,Dropout
0,1,0,0,54,4,12.75,5,12.6,Dropout
0,1,0,1,18,5,12.86,5,12.86,Enrolled
1,0,0,0,44,4,12,4,12,Dropout
0,1,0,0,28,9,11.66666667,9,12.55555556,Graduate
0,1,0,0,37,14,16.5,11,16.90909091,Graduate
0,1,0,0,20,9,12.33333333,7,11.77777778,Graduate
0,1,0,0,18,7,12.59125,7,12.82,Enrolled
0,1,1,0,19,4,11.5,3,11,Dropout
0,1,1,1,23,18,11.89473684,13,12.92307692,Graduate
0,1,1,0,22,0,0,0,0,Dropout
0,0,1,0,24,0,0,0,0,Dropout
0,1,1,0,22,5,13,2,11.5,Enrolled
0,1,1,0,26,0,0,0,0,Dropout
0,1,1,0,18,6,15.16666667,6,14.83333333,Graduate
0,1,1,0,24,4,11.75,2,13.5,Dropout
0,1,1,0,18,0,0,1,15,Enrolled
0,1,1,0,26,0,0,0,0,Dropout
0,1,1,0,27,3,11.33333333,3,14.75,Dropout
0,1,1,1,20,5,12.6,5,13.2,Graduate
0,1,1,0,19,0,0,1,14,Dropout
0,1,1,1,18,6,15.5,4,15.5,Dropout
0,1,1,0,18,7,12.36571429,7,12.36571429,Graduate
0,1,1,0,19,5,13.2,5,13.25,Enrolled
0,1,1,0,34,7,11.42857143,7,11.85714286,Enrolled
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,1,19,4,14,6,12.33333333,Graduate
0,1,1,0,30,3,12,5,11.8,Dropout
0,0,1,0,22,0,0,3,12,Dropout
0,0,1,0,19,4,10,3,11.33333333,Dropout
0,1,1,0,21,1,10,1,10,Dropout
0,0,1,0,22,0,0,0,0,Dropout
0,1,1,1,19,6,11.16666667,3,11.66666667,Enrolled
0,1,1,0,20,4,11.75,3,11.33333333,Enrolled
0,1,1,0,35,3,11.75,0,0,Dropout
0,1,1,0,20,1,10,1,11,Dropout
0,1,1,0,21,3,14,5,12.8,Graduate
1,0,1,0,27,0,0,0,0,Dropout
0,0,1,0,26,3,12,0,0,Dropout
0,0,1,0,20,0,0,0,0,Dropout
1,0,1,0,28,8,11.88888889,5,11.6,Dropout
0,1,1,0,19,6,13.83333333,6,13.66666667,Graduate
0,0,1,0,47,0,0,0,0,Dropout
0,0,1,0,55,5,11.4,5,12.4,Dropout
0,1,1,0,39,0,0,2,11,Dropout
1,1,1,0,35,14,10.64285714,12,10.66666667,Dropout
0,0,1,0,32,2,11,0,0,Dropout
0,1,1,0,20,6,16.83333333,6,16.66666667,Graduate
0,1,1,0,36,6,13.57142857,5,13.2,Graduate
1,1,1,1,34,5,14.71428571,5,14.375,Graduate
0,1,1,0,21,0,0,0,0,Dropout
0,1,1,1,42,1,10,1,11,Dropout
0,1,1,0,25,1,11,4,11.75,Dropout
0,1,1,1,18,1,11,0,0,Dropout
0,1,1,1,18,5,12,6,12.83333333,Graduate
0,1,1,0,19,6,11.125,6,11.85714286,Graduate
1,0,1,0,34,3,11.33333333,2,11.5,Dropout
0,1,1,0,20,2,12,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,21,7,14.54,7,14.54,Graduate
0,1,1,0,19,6,12.16666667,4,13,Graduate
1,0,1,0,31,4,13.5,3,11.66666667,Dropout
0,1,1,0,21,6,14.75,5,14.33333333,Graduate
0,1,1,1,20,5,12.375,5,11.66666667,Graduate
0,1,1,0,22,6,12.73333333,6,12.73333333,Graduate
0,0,1,0,19,4,12.5,0,0,Dropout
1,0,1,0,41,0,0,0,0,Dropout
0,1,1,0,27,0,0,0,0,Dropout
0,1,0,0,19,7,13.44285714,7,13.77142857,Dropout
0,1,0,1,20,8,14.2,8,14.2,Graduate
0,1,0,1,19,6,13.55,6,13.55,Graduate
0,1,0,0,35,5,11.6,5,11.16666667,Graduate
0,1,0,0,22,6,13.57142857,6,15.28571429,Graduate
0,1,0,1,20,6,13.83333333,6,15,Graduate
1,0,0,0,18,4,11.25,4,10.85714286,Dropout
0,1,0,1,18,5,10.2,4,11.25,Graduate
0,1,0,0,30,7,15.67571429,7,15.67571429,Graduate
1,1,0,1,18,6,10.83333333,6,12,Graduate
0,1,0,1,20,6,14.5,5,15,Enrolled
0,1,0,1,19,4,10.4,4,10.75,Enrolled
0,1,0,0,19,5,13,5,13.33333333,Graduate
0,1,0,1,21,7,12.24285714,8,14.125,Graduate
1,1,0,0,21,7,13,6,12.5,Enrolled
0,1,0,0,18,6,14.16666667,6,13.42857143,Enrolled
0,1,0,1,18,4,14.25,4,12.5,Graduate
0,0,0,0,35,1,12,2,10.5,Dropout
0,1,0,0,21,4,13.25,5,13.82,Enrolled
0,1,1,1,18,6,13.18333333,6,13.18333333,Graduate
0,1,1,0,22,1,11,0,0,Enrolled
0,1,1,1,20,7,11.9725,8,12.65125,Graduate
0,1,0,0,34,5,12.4,5,12.8,Graduate
0,1,0,0,33,5,12.6,5,11.25,Enrolled
0,1,0,1,22,6,13.9,6,13.9,Graduate
0,1,0,1,20,4,11.5,3,11,Enrolled
0,1,0,0,35,4,14.2,4,11.85714286,Enrolled
0,0,0,0,39,3,10.66666667,3,10.66666667,Dropout
0,0,0,0,19,0,0,0,0,Dropout
0,1,0,1,36,6,11,3,11.33333333,Graduate
0,1,0,1,21,7,13.95714286,7,13.95714286,Graduate
0,1,0,0,22,4,12.5,3,13.66666667,Enrolled
1,1,0,1,42,6,13.33333333,6,15.28571429,Graduate
0,1,0,0,34,0,0,0,0,Dropout
0,1,0,0,20,6,11.66666667,5,11.6,Enrolled
0,1,0,0,33,6,15.71428571,6,15.5,Graduate
0,1,0,0,20,5,11,5,11.4,Graduate
1,1,0,0,19,4,12.25,4,12.75,Graduate
1,1,0,0,34,5,12.2,8,12.22222222,Dropout
0,1,0,0,18,5,13,5,14,Graduate
0,1,0,1,24,4,12,6,13,Graduate
0,1,0,0,18,6,13.33333333,6,12.33333333,Graduate
0,1,0,0,20,3,13,3,13,Enrolled
0,1,0,0,21,7,12.91,7,12.91,Graduate
0,1,0,1,19,6,11,3,11,Graduate
0,1,0,1,19,6,13.58,8,12.93625,Graduate
0,1,0,1,18,4,12.4,6,12.5,Graduate
0,1,0,1,38,8,12.88888889,7,13,Graduate
1,1,1,0,21,11,11.54545455,9,11.7,Enrolled
0,1,1,0,23,1,10,0,0,Enrolled
0,1,0,0,19,8,14.34125,8,14.34125,Graduate
1,0,0,0,18,6,14.14285714,5,12,Dropout
0,1,0,1,18,0,0,0,0,Graduate
0,1,0,0,24,5,11.8,4,11.25,Enrolled
0,1,0,1,18,6,13.33333333,6,14.16666667,Graduate
0,1,0,0,18,6,14.5,6,12.85714286,Graduate
0,1,0,0,26,8,12.66666667,10,13.4,Graduate
1,1,0,0,19,1,10,2,10,Enrolled
0,1,0,1,19,0,0,0,0,Dropout
0,1,0,0,19,4,11,4,12.5,Enrolled
1,1,0,0,20,2,12,4,11,Dropout
0,1,0,0,22,4,10,2,13.5,Enrolled
0,1,0,0,19,7,14.20857143,8,15.12777778,Graduate
0,1,0,0,20,7,14.30714286,8,15.0125,Graduate
0,1,0,0,36,3,11,4,13.375,Enrolled
0,1,0,0,29,0,0,0,0,Dropout
0,1,0,0,19,6,12,4,11,Graduate
1,0,0,0,24,0,0,0,0,Dropout
1,0,0,0,27,0,0,0,0,Dropout
0,1,0,1,18,6,13.85714286,6,14.28571429,Graduate
0,1,0,1,18,0,0,0,0,Graduate
0,1,0,0,21,0,0,0,0,Dropout
0,1,0,1,43,5,11,5,13,Graduate
0,1,0,1,18,5,13.2,5,14.4,Graduate
0,1,0,1,21,6,13.5,3,15.33333333,Dropout
0,1,0,0,26,0,0,0,0,Dropout
0,1,0,1,19,7,14.21428571,7,14.21428571,Graduate
0,1,0,0,18,5,13,5,12.4,Graduate
0,1,0,0,22,2,12,1,10,Dropout
0,1,0,0,27,0,0,0,0,Dropout
0,1,0,0,18,5,12.8,5,12.6,Graduate
0,1,0,0,19,4,13.6,4,12.2,Graduate
0,1,0,0,18,7,13.97142857,8,15.75,Graduate
0,1,0,1,19,6,15,6,14.85714286,Graduate
0,0,0,0,32,0,0,0,0,Dropout
0,1,0,0,23,26,15.07777778,17,15.02352941,Graduate
0,1,0,0,20,6,13.38333333,6,13.38333333,Graduate
1,1,0,0,20,12,13.25,10,13.09090909,Graduate
1,0,0,0,19,5,11.71428571,2,10.66666667,Dropout
0,1,0,1,18,8,13.01125,8,13.01125,Graduate
0,1,0,0,21,3,10.66666667,4,12,Dropout
0,1,0,1,20,0,0,0,0,Enrolled
0,1,0,0,22,6,13,3,12.66666667,Graduate
0,1,0,0,26,5,12,5,11.4,Graduate
0,1,0,0,20,6,12.16666667,5,13.8,Graduate
0,1,0,0,19,6,11.85,7,13.65,Graduate
0,1,0,0,31,4,11,5,11.2,Graduate
1,1,0,1,20,7,12.32777778,8,11.736,Graduate
0,1,0,0,20,4,12,5,13.42857143,Graduate
0,1,0,0,21,7,14.42857143,8,14.51111111,Graduate
0,1,0,0,18,7,13.78,8,12.6125,Graduate
0,1,0,1,19,6,13.8,6,13.8,Graduate
0,1,0,1,18,7,14.85714286,7,15.14285714,Graduate
0,1,0,0,40,5,13,5,12.6,Enrolled
0,1,0,1,18,6,12.14285714,6,13.33333333,Graduate
0,1,0,0,18,6,15.66666667,6,14.83333333,Graduate
0,1,0,0,19,5,12.5,7,12.16666667,Graduate
0,1,0,1,19,6,12.83333333,6,13.16666667,Graduate
1,0,0,0,28,0,0,0,0,Dropout
0,1,0,0,20,6,12.5,6,12.66666667,Graduate
0,1,0,0,18,4,11.25,5,13,Graduate
0,1,0,0,18,6,15.25,6,15.25,Graduate
0,1,0,1,20,5,14,3,12,Graduate
1,1,0,0,28,13,12.07692308,11,12.09090909,Graduate
0,1,0,0,23,16,14.625,9,14.88888889,Graduate
0,1,0,0,19,4,10.5,2,10.5,Dropout
0,1,0,1,18,6,12.83333333,6,12.16666667,Graduate
1,0,0,1,20,6,12.5,5,11.8,Graduate
0,1,0,0,20,12,11.23076923,9,12.77777778,Graduate
0,1,0,0,27,2,10.5,0,0,Dropout
0,1,0,0,18,3,12,2,12,Dropout
0,1,0,1,37,7,10.98571429,8,12.3,Graduate
0,0,0,0,42,5,12.62,3,14.16666667,Dropout
0,1,0,0,20,6,13,8,14.2125,Dropout
0,0,1,0,34,0,0,0,0,Dropout
0,1,1,0,22,0,0,0,0,Dropout
0,1,1,0,39,6,13.5,6,13.33333333,Graduate
0,1,1,1,18,6,13.51666667,6,13.51666667,Graduate
0,1,1,1,21,6,13.16666667,6,13.28571429,Graduate
0,1,1,0,34,0,0,0,0,Dropout
0,1,1,1,22,6,13.125,6,13,Graduate
0,1,1,0,31,3,14.4,0,0,Dropout
0,0,1,0,19,4,12,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,31,0,0,0,0,Dropout
0,1,0,0,19,3,10.8,3,10.5,Enrolled
0,1,0,0,30,0,0,0,0,Dropout
0,1,0,1,20,7,16.13142857,8,15.52222222,Graduate
0,1,0,1,18,7,14.83857143,8,14.8,Graduate
0,1,0,0,31,3,10.33333333,3,12,Dropout
0,1,0,0,19,3,12,4,11.25,Dropout
0,1,0,1,43,0,0,0,0,Dropout
0,1,0,1,20,6,13.16666667,6,14,Graduate
0,1,0,1,19,8,13.9475,8,13.9475,Graduate
0,1,0,0,22,3,11.33333333,0,0,Dropout
0,1,0,0,26,7,12.75,7,12.28571429,Graduate
0,1,0,1,19,5,12.6,5,11.25,Graduate
0,1,0,0,29,6,12.25,6,12.25,Dropout
0,1,0,0,20,0,0,2,11.66666667,Enrolled
0,1,0,1,38,5,11,5,11.4,Enrolled
0,1,0,0,41,12,11.83333333,9,12.7,Graduate
0,1,0,0,19,6,13.06666667,6,13.06666667,Dropout
1,1,0,0,19,6,13.83333333,6,13.875,Graduate
0,1,0,0,43,3,13.83333333,0,0,Dropout
0,1,0,0,19,5,11.8,5,13.2,Graduate
0,1,1,1,19,12,13.33333333,10,12.81818182,Enrolled
0,1,1,0,18,8,13.74625,8,13.74625,Graduate
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,38,0,0,0,0,Dropout
0,1,1,0,37,0,0,0,0,Dropout
0,1,0,1,26,6,13.33333333,5,14.5,Graduate
0,1,0,1,21,1,10,5,11.4,Enrolled
0,1,0,1,18,6,15.66666667,6,15.28571429,Graduate
0,1,0,0,18,7,11.85714286,7,11.85714286,Graduate
0,1,0,0,18,5,14.5,5,13.6,Graduate
0,1,0,0,19,6,12.16666667,6,13.71428571,Graduate
0,1,0,0,18,5,12.6,6,12,Graduate
0,1,0,0,18,7,12.28571429,7,12.28571429,Enrolled
1,1,0,1,19,6,12.66666667,6,13,Graduate
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,1,18,6,12.85714286,4,13,Graduate
0,1,0,0,18,7,13.9,7,13.9,Graduate
0,1,0,1,20,7,13.81714286,7,13.81714286,Graduate
0,1,0,1,22,6,13.31428571,7,12.875,Graduate
0,1,0,0,18,0,0,0,0,Dropout
0,1,0,1,19,6,12.16666667,6,12.16666667,Graduate
0,0,0,1,20,4,11.25,3,11.33333333,Dropout
0,1,0,0,19,5,12.4,6,12.75,Enrolled
0,1,0,1,20,6,14.66666667,6,14.57142857,Graduate
0,1,0,0,28,4,12,4,12,Dropout
0,1,0,0,19,6,14,3,12.66666667,Graduate
0,1,0,0,22,6,12.57142857,4,13.66666667,Enrolled
0,1,0,0,19,6,15.53846154,6,12.625,Graduate
0,0,0,0,18,0,0,0,0,Dropout
0,1,0,0,18,6,15,6,14.83333333,Graduate
0,1,0,0,22,4,12.25,5,13.28571429,Graduate
0,1,0,0,20,11,15.69230769,9,15.55555556,Graduate
0,1,0,1,24,5,12.28571429,5,12.75,Graduate
1,1,0,0,22,12,11.83333333,11,11.25,Enrolled
0,1,0,0,20,6,12.16666667,5,14,Enrolled
0,1,0,1,20,7,11.88888889,8,11.95625,Graduate
0,0,0,0,35,0,0,0,0,Dropout
0,1,0,1,18,5,11.8,5,12.6,Graduate
0,1,0,0,19,6,11.16666667,6,11.66666667,Graduate
0,1,0,0,18,7,14.05714286,8,14.6,Graduate
0,1,0,0,18,4,11.75,4,10,Dropout
0,1,0,0,31,6,13.16666667,6,13,Enrolled
0,1,0,1,19,6,13.5,6,14,Graduate
0,1,0,1,20,7,12.625,8,13.0625,Graduate
0,1,0,0,21,0,0,0,0,Dropout
0,1,0,1,18,7,13.97142857,7,13.97142857,Graduate
0,1,0,0,18,2,11,0,0,Dropout
0,1,0,0,33,5,12.8,5,15.33333333,Graduate
0,1,0,1,18,6,13.57142857,5,12.8,Enrolled
0,0,0,1,18,0,0,0,0,Dropout
1,1,0,0,21,2,11.5,4,11,Enrolled
